prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,2048,8,2048,204.23
16,2048,8,4096,371.241
16,2048,8,8192,628.805
16,2048,8,16384,1113.49
16,2048,16,16,92.8343
16,2048,16,32,93.3573
16,2048,16,64,93.7407
16,2048,16,128,107.223
16,2048,16,256,122.926
16,2048,16,512,151.726
16,2048,16,1024,210.917
16,2048,16,2048,333.661
16,2048,16,4096,584.783
16,2048,16,8192,1081.37
16,2048,16,16384,2094.56
16,2048,32,16,115.331
16,2048,32,32,116.419
16,2048,32,64,117.614
16,2048,32,128,144.771
16,2048,32,256,175.311
16,2048,32,512,243.249
16,2048,32,1024,345.321
16,2048,32,2048,613.264
16,2048,32,4096,1271.82
16,2048,32,8192,2563.77
16,2048,32,16384,4709.9
16,2048,64,16,159.897
16,2048,64,32,163.204
16,2048,64,64,165.999
16,2048,64,128,219.579
16,2048,64,256,311.826
16,2048,64,512,468.129
16,2048,64,1024,825.012
16,2048,64,2048,1582.91
16,2048,64,4096,3103.32
16,2048,64,8192,6169.99
16,2048,64,16384,12190.3
16,2048,128,16,249.382
16,2048,128,32,254.139
16,2048,128,64,258.247
16,2048,128,128,376.606
16,2048,128,256,518.328
16,2048,128,512,856.522
16,2048,128,1024,1587.89
16,2048,128,2048,3091.02
16,2048,128,4096,6110.16
16,2048,128,8192,12183.9
16,2048,128,16384,24223
16,4096,0,0,131.565
16,4096,1,16,131.811
16,4096,1,32,131.8
16,4096,1,64,131.875
16,4096,1,128,131.832
16,4096,1,256,131.769
16,4096,1,512,131.843
16,4096,1,1024,132.419
16,4096,1,2048,131.384
16,4096,1,4096,131.555
16,4096,1,8192,248.774
16,4096,1,16384,485.195
16,4096,2,16,130.606
16,4096,2,32,130.552
16,4096,2,64,130.456
16,4096,2,128,130.542
16,4096,2,256,130.542
16,4096,2,512,130.733
16,4096,2,1024,131.181
16,4096,2,2048,131.843
16,4096,2,4096,132.281
16,4096,2,8192,250.086
16,4096,2,16384,487.542
16,4096,4,16,133.272
16,4096,4,32,133.636
16,4096,4,64,134.04
16,4096,4,128,138.328
16,4096,4,256,140.995
16,4096,4,512,148.612
16,4096,4,1024,164.302
